feature_index,SPI-1,SPI-2,ks_statistic,n_Kuramoto,n_CML
59,anm,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6088374520645072,64,64
60,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06988495292154812,64,64
61,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09204330264238442,64,64
62,anm,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.45614404449831697,64,64
63,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3562306246935943,64,64
64,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4325014829316356,64,64
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.10214511464533294,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09533726701620304,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.115259091531352,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11994078387357443,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08812042199871006,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11003154108239427,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.1662108527489411,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.140625,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.203125,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.21875,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.14696732549316482,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09343012812966522,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.13420601358738304,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.25845446889585255,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1745398778104748,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2559069255053143,64,64
81,anm,gwtau,0.02905231962503063,64,64
82,anm,hsic,0.436108597040856,64,64
83,anm,hsic_biased,0.6709284940300416,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12888352575377865,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.11379199921287525,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.13712633305882288,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.19354815125869285,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.12410625657914515,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.18411807966073246,64,64
90,anm,igci,0.2318596728139793,64,64
91,anm,je_gaussian,0.133382728407189,64,64
92,anm,je_kernel_W-0.5,0.07262691480063421,64,64
93,anm,je_kozachenko,0.11395154596839507,64,64
94,anm,kendalltau,0.24012678686660383,64,64
95,anm,kendalltau-sq,0.4672498405351331,64,64
96,anm,lmfit_BayesianRidge,0.13726211994626553,64,64
97,anm,lmfit_ElasticNet,0.018640787902591827,64,64
98,anm,lmfit_Lasso,0.020897090407932195,64,64
99,anm,lmfit_Ridge,0.13717981010413838,64,64
100,anm,lmfit_SGDRegressor,0.13731658233697464,64,64
101,anm,mi_gaussian,0.48521130566873316,64,64
102,anm,mi_kernel_W-0.25,0.5883590514410764,64,64
103,anm,mi_kraskov_NN-4,0.27862810496478996,64,64
104,anm,mi_kraskov_NN-4_DCE,0.5455612963530332,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.10214511464533294,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09533726701620304,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.115259091531352,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11994078387357443,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08812042199871006,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.11003154108239427,64,64
111,anm,pdist_braycurtis,0.14754029430486454,64,64
112,anm,pdist_canberra,0.16306596297484965,64,64
113,anm,pdist_chebyshev,0.2026284065918101,64,64
114,anm,pdist_cityblock,0.15130299319324658,64,64
115,anm,pdist_cosine,0.141735576638156,64,64
116,anm,pdist_euclidean,0.141735576638156,64,64
117,anm,pec,0.1783978824511303,64,64
118,anm,pec_log,0.181771469164561,64,64
119,anm,pec_orth,0.15844233616665998,64,64
120,anm,pec_orth_abs,0.3124386034041754,64,64
121,anm,pec_orth_log,0.17558559180485378,64,64
122,anm,pec_orth_log_abs,0.24688923518732536,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.03619490778441126,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.11781038088216744,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.11668141688932193,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2500959113523249,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2494491016919943,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.7764617035212382,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07495134666423964,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.09748117832019698,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.078125,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.109375,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09375,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.15681160135925087,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07019588217021233,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0887262682202013,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.26110017347347614,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.19887321102055983,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.26305630508249583,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.42026301809725497,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07019588217021233,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0887262682202013,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3113761290507815,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.19136448695294622,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3256351097651765,64,64
147,anm,prec-sq_EmpiricalCovariance,0.2544165394200368,64,64
148,anm,prec-sq_GraphicalLasso,0.1852079809291612,64,64
149,anm,prec-sq_LedoitWolf,0.23532480973139225,64,64
150,anm,prec-sq_OAS,0.23015132757818446,64,64
151,anm,prec-sq_ShrunkCovariance,0.22151301763892528,64,64
152,anm,prec_EmpiricalCovariance,0.24823422596243083,64,64
153,anm,prec_GraphicalLasso,0.23597273826457932,64,64
154,anm,prec_LedoitWolf,0.24598170692877636,64,64
155,anm,prec_OAS,0.24361185382402423,64,64
156,anm,prec_ShrunkCovariance,0.2465270499758978,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.19110654589507148,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.22178660077352208,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.20237295072952866,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.18913608527375309,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.039449070168706746,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.2071929910195835,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.03353452061541001,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.025315932686714948,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.039787351070612154,64,64
166,anm,reci,0.019394981202960515,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.15941652396487194,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.10241493598276141,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.14433413586324062,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.20472462937835234,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.14357068586127097,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.19309804222068816,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.5113384364318928,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.4581365140790315,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.5798756635378991,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.5302972262545849,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.32992323308805743,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.5728795023425957,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.5250602450444974,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.42737675235904554,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.6815262604970642,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.5125406298620848,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.4255243657307156,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.5732239199057205,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.5291291174278097,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.35423599311520726,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.5683948666271077,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.6660416848741646,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.52558280336846,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.42471361863230006,64,64
191,anm,si_gaussian_k-1,0.7449171562612307,64,64
192,anm,si_kernel_W-0.5_k-1,0.4345998484710545,64,64
193,anm,si_kozachenko_k-1,0.15741166336808865,64,64
194,anm,spearmanr,0.2358251783355071,64,64
195,anm,spearmanr-sq,0.4701179868424158,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.06035306716605349,64,64
197,anm,tlmi_gaussian,0.4927573401659215,64,64
198,anm,tlmi_kernel_W-0.25,0.5820489136409355,64,64
199,anm,tlmi_kraskov_NN-4,0.30084341297363293,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.5376050521803867,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.11492737207087034,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06730625540275037,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08853947678939655,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.21875,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.203125,64,64
207,anm,xcorr-sq_max_sig-True,0.3671210610447494,64,64
208,anm,xcorr-sq_mean_sig-False,0.37305675414870837,64,64
209,anm,xcorr-sq_mean_sig-True,0.35741899444432723,64,64
210,anm,xcorr_max_sig-True,0.4798085388584451,64,64
211,anm,xcorr_mean_sig-False,0.34607042935181803,64,64
212,anm,xcorr_mean_sig-True,0.38271710400433895,64,64
213,anm,xme_gaussian_k1,0.09773540336711745,64,64
214,anm,xme_gaussian_k10,0.71875,64,64
215,anm,xme_kernel_W-0.5_k1,0.0889662946223817,64,64
216,anm,xme_kernel_W-0.5_k10,0.05113144403377201,64,64
217,anm,xme_kozachenko_k1,0.053730022617305695,64,64
218,anm,xme_kozachenko_k10,0.17029598644905314,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.4405160400881848,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.7158533947015387,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.125,64,64
222,bary-sq_euclidean_max,cce_gaussian,1.0,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.3904922350891601,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.30306445810522703,64,64
225,bary-sq_euclidean_max,cds,0.2061065774751869,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.08096798070629256,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.35133552588519,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06163952246553567,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.010580490100389084,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.0213288150817616,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08188062853694444,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05374423896517949,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07191360642261851,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.1488425136764741,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.1847875315322367,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.187157557404678,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.7100831208093955,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.19397997418437835,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.7503482114196974,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.11398988342460259,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.7519870135441804,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.31267179066496814,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.8493270515227775,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.17852352956274553,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.08096798070629352,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.10261684232513307,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.07061910451401887,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.07061910451401887,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.08096798070629352,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.4405160400881848,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.1895296619957329,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.43077159153110844,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.44253561826738486,64,64
254,bary-sq_euclidean_max,cov_OAS,0.44253561826738486,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.4405160400881848,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.13303487470963016,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03244181734076523,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10758683561623444,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.028996913856963014,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04031052995254791,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.018575423267350732,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.06466156953888455,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03794820333952914,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08512154152569013,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.056638788011798336,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07508536918674619,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.03302659658876966,64,64
268,bary-sq_euclidean_max,di_gaussian,0.734375,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.10745653293137877,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.3956922455059261,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.17409472286360472,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2261651781383731,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.42494696356215594,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11445318139748206,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.05246865663038647,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07182370140694433,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1975471424655333,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.22797328184133875,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4246571261201289,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.07930809254118354,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09107942841620931,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10557620610331314,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.046416300961222845,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.05045242770028768,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.05875316386612428,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.04974094437081822,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.037564519176151556,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04430008160987098,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.013408699041823513,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.125,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.109375,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.061738127860252706,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06838312398447538,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08244274542257551,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.0534821267387017,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0469889456958586,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.05544854263487026,64,64
299,bary-sq_euclidean_max,gwtau,0.20186276834827582,64,64
300,bary-sq_euclidean_max,hsic,0.10748343339558286,64,64
301,bary-sq_euclidean_max,hsic_biased,0.10420968140267639,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.19451512492257195,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.12577956217584907,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.15292477910965263,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15677406722098158,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.1650491690952623,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1824925693811496,64,64
308,bary-sq_euclidean_max,igci,0.15625,64,64
309,bary-sq_euclidean_max,je_gaussian,0.08096798070629256,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.431764520026799,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.6265556107148791,64,64
312,bary-sq_euclidean_max,kendalltau,0.44561552092227796,64,64
313,bary-sq_euclidean_max,kendalltau-sq,0.06868280260771298,64,64
