feature_index,SPI-1,SPI-2,ks_statistic,n_Kuramoto,n_CML
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.7025059115264474,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.16237268238789132,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2171094346832816,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.5933116614600544,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.415716043506284,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5854424864987338,64,64
147,anm,prec-sq_EmpiricalCovariance,0.4505929913453333,64,64
148,anm,prec-sq_GraphicalLasso,0.4043996095715155,64,64
149,anm,prec-sq_LedoitWolf,0.4808224808269903,64,64
150,anm,prec-sq_OAS,0.4743081977846748,64,64
151,anm,prec-sq_ShrunkCovariance,0.44416899366813745,64,64
152,anm,prec_EmpiricalCovariance,0.44749154373381217,64,64
153,anm,prec_GraphicalLasso,0.4433511917189249,64,64
154,anm,prec_LedoitWolf,0.4566128121180357,64,64
155,anm,prec_OAS,0.4516957030608919,64,64
156,anm,prec_ShrunkCovariance,0.4691342416887259,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15296080083594157,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.20091319938706526,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1593487469227356,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.37973421724095713,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.08611951130655987,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.402376599280752,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.05077694179201825,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.03553765609948689,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.08102125271231375,64,64
166,anm,reci,0.10198441758031598,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.3492253422518169,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.23154383937614906,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.3085347244947191,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.4049110334089291,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.3096205872275404,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.3965464776308741,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.7715342222737199,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.7601163617652008,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.901353713191892,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.7687442922509377,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.6018029285843357,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.8464688536575653,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.7642405447684052,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.7189459784729991,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.8916238605858062,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.7726159419223271,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.7272692114937853,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.8994374495048287,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.769590170104264,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.6458629966209907,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.8439822816043111,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.8894503532303262,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.7662188691828811,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.7206476293652601,64,64
191,anm,si_gaussian_k-1,0.8694613842485364,64,64
192,anm,si_kernel_W-0.5_k-1,0.595883613289464,64,64
193,anm,si_kozachenko_k-1,0.3780730538590567,64,64
194,anm,spearmanr,0.41242651712387335,64,64
195,anm,spearmanr-sq,0.5782185540214413,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.11529707961741198,64,64
197,anm,tlmi_gaussian,0.5985579287096292,64,64
198,anm,tlmi_kernel_W-0.25,0.5630125487425596,64,64
199,anm,tlmi_kraskov_NN-4,0.33732933253109215,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.7889734438111288,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2596402379955496,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14857446904883093,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.21619869533878042,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.203125,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.125,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.140625,64,64
207,anm,xcorr-sq_max_sig-True,0.5070529851313053,64,64
208,anm,xcorr-sq_mean_sig-False,0.5261436907174492,64,64
209,anm,xcorr-sq_mean_sig-True,0.5056187330183518,64,64
210,anm,xcorr_max_sig-True,0.7098425676038591,64,64
211,anm,xcorr_mean_sig-False,0.6527366336480573,64,64
212,anm,xcorr_mean_sig-True,0.6942363835999225,64,64
213,anm,xme_gaussian_k1,0.2501755743405053,64,64
214,anm,xme_gaussian_k10,0.71875,64,64
215,anm,xme_kernel_W-0.5_k1,0.14010657382704944,64,64
216,anm,xme_kernel_W-0.5_k10,0.08409618248503503,64,64
217,anm,xme_kozachenko_k1,0.14693891374249918,64,64
218,anm,xme_kozachenko_k10,0.3651169219084153,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.680231191030708,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.8987744296262195,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.203125,64,64
222,bary-sq_euclidean_max,cce_gaussian,1.0,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.5781653896921695,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.5958132155436612,64,64
225,bary-sq_euclidean_max,cds,0.4303451046754022,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.1669163391485558,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.5746144495033358,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1722816137624812,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03169458035206951,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.08530857980792034,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.20537491109340278,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.13666003722336634,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.17899139929598012,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.36032205390133343,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.40720728464888933,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.4240164025066925,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.9126432970025709,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.4205253416400871,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.9082120681745675,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.24910270039768356,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.9200815629629809,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.5973650194048976,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.9630092407555715,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.3817004376711498,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.16691633914855508,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.3051223719720418,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.16896743737875014,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.16896743737875014,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.16691633914855508,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.680231191030708,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.32472841108128503,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.7355465977613492,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.6839228392845975,64,64
254,bary-sq_euclidean_max,cov_OAS,0.6839228392845975,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.680231191030708,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.35303481133296594,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.07274842269047696,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.31759533462520084,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.14680846031634462,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07258556129915128,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10032174042101774,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.24033112127620168,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08867279860938082,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2700335516834421,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10872237701772469,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.21873734100417527,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07666050048971573,64,64
268,bary-sq_euclidean_max,di_gaussian,0.734375,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.24964771401465186,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.6532534930252875,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.20656468376772263,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3011018264273315,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4947013234847632,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3097960852980278,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.11079775995645869,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.16233424066989352,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2454514094071784,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.3050713645396163,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.493967034710071,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.20702630534234306,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.14927257560484708,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.19612581971886572,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12802067468953326,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.15031201443506179,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1781652531834781,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.09546287227466421,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.07974986787356475,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08485864020268163,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.045152299560655695,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.1875,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.203125,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.28125,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.21508480098042615,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.20165803751350353,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.23680977853328333,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.18334870062391384,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15271658120480094,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1831307004114084,64,64
299,bary-sq_euclidean_max,gwtau,0.3526266006243749,64,64
300,bary-sq_euclidean_max,hsic,0.32788666598711275,64,64
301,bary-sq_euclidean_max,hsic_biased,0.32106493227402566,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.37238958415365553,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.23158291887144655,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.2514115684285459,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.35366770779966294,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2913661893909226,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.34105371416028407,64,64
308,bary-sq_euclidean_max,igci,0.109375,64,64
309,bary-sq_euclidean_max,je_gaussian,0.1669163391485558,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.6421154830882694,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.7938701842525047,64,64
312,bary-sq_euclidean_max,kendalltau,0.6805956376401308,64,64
313,bary-sq_euclidean_max,kendalltau-sq,0.2045776743192848,64,64
